#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
14,Thu Jun 10 18:48:19 EDT 2021,80,0,A3Observables,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
15,Thu Jun 10 18:48:36 EDT 2021,80,0,BridgeSceneController,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
16,Thu Jun 10 18:48:53 EDT 2021,80,0,A3ConsoleSceneView,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
17,Thu Jun 10 18:49:09 EDT 2021,80,0,DelegatingPainter,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
18,Thu Jun 10 19:13:36 EDT 2021,80,0,BridgeSceneController,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
19,Thu Jun 10 19:37:42 EDT 2021,62,0,DelegatingPainter,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns AvatarTableSemantics InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
20,Thu Jun 10 19:37:58 EDT 2021,62,0,BridgeSceneController,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns AvatarTableSemantics InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
21,Thu Jun 10 19:38:19 EDT 2021,62,0,A3ConsoleSceneView,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns AvatarTableSemantics InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
22,Thu Jun 10 19:38:35 EDT 2021,62,0,A3ConsoleSceneView,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns AvatarTableSemantics InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
23,Thu Jun 10 19:38:43 EDT 2021,62,0,A3ConsoleSceneView,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns AvatarTableSemantics InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
24,Thu Jun 10 19:38:53 EDT 2021,64,2,Table,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics+ BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
25,Thu Jun 10 19:39:09 EDT 2021,64,0,A3Observables,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
