#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
37,Fri Jun 11 22:05:28 EDT 2021,65,0,A3Observables,A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NoIllegalGetOrPut ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener ,A3Encapsulation A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
38,Fri Jun 11 22:05:40 EDT 2021,66,1,A3Style,A3Encapsulation+ A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NoIllegalGetOrPut ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
39,Fri Jun 11 22:12:23 EDT 2021,67,1,A3ConsoleSceneView,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener+ NoIllegalGetOrPut ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
40,Fri Jun 11 22:13:50 EDT 2021,67,0,A3Style,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
41,Fri Jun 11 22:15:24 EDT 2021,73,6,DelegatingPainter,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory+ ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable+ ObservablePainterPaintListenersProperty+ ObservablePainterSingletonFromFactory+ PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
42,Fri Jun 11 22:15:38 EDT 2021,73,0,BridgeSceneController,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
43,Fri Jun 11 22:15:49 EDT 2021,73,0,A3Observables,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
44,Fri Jun 11 22:16:03 EDT 2021,73,0,Table,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
45,Fri Jun 11 22:23:37 EDT 2021,73,0,ExistingPaintListener,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
46,Mon Jun 14 09:21:46 EDT 2021,73,0,A3PackageDeclarations,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
47,Mon Jun 14 09:22:23 EDT 2021,73,0,A3NamedConstants,A3Encapsulation A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined DelegatingViewSingletonFromFactory ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener NoIllegalGetOrPut ObservablePainterFactoryMethodDefined ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
